,turns,winner
19808,52,Black
19810,68,Black
19811,92,Black
19813,20,Black
19816,50,Black
19818,74,Black
19822,42,Black
19823,60,Black
19824,44,Black
19827,14,Black
19828,68,Black
19829,58,Black
19832,24,Black
19836,54,Black
19837,62,Black
19841,66,Black
19844,126,Black
19845,13,Black
19846,49,Black
19847,59,Black
19849,66,Black
19851,98,Black
19852,64,Black
19855,30,Black
19857,56,Black
19859,46,Black
19864,98,Black
19867,70,Black
19868,52,Black
19870,92,Black
19873,110,Black
19876,113,Black
19878,48,Black
19879,130,Black
19885,66,Black
19886,30,Black
19887,38,Black
19889,48,Black
19890,60,Black
19892,14,Black
19894,54,Black
19895,86,Black
19897,64,Black
19900,72,Black
19901,46,Black
19902,42,Black
19903,52,Black
19904,40,Black
19905,48,Black
19907,56,Black
19909,42,Black
19911,50,Black
19914,116,Black
19916,64,Black
19921,54,Black
19923,104,Black
19926,68,Black
19929,46,Black
19935,84,Black
19944,32,Black
19946,46,Black
19948,18,Black
19951,74,Black
19952,66,Black
19955,54,Black
19959,128,Black
19960,114,Black
19962,54,Black
19963,104,Black
19965,100,Black
19969,36,Black
19971,12,Black
19975,112,Black
19979,102,Black
19981,44,Black
19985,102,Black
19987,48,Black
19991,78,Black
19992,26,Black
19994,118,Black
19995,58,Black
19996,60,Black
19999,50,Black
20001,46,Black
20005,92,Black
20007,76,Black
20009,62,Black
20010,70,Black
20012,58,Black
20013,95,Black
20015,42,Black
20016,102,Black
20019,44,Black
20021,56,Black
20023,107,Black
20024,118,Black
20026,80,Black
20029,37,Black
20030,82,Black
20031,50,Black
20033,36,Black
20037,32,Black
20038,36,Black
20040,87,Black
20041,58,Black
20046,36,Black
20051,58,Black
20054,82,Black
20057,78,Black
